"Month","Year","Mean"
1,79,92.47
1,79,84.26
1,79,75.61
1,79,73.21
1,79,68.11
1,79,65.09
1,79,65.05
1,79,63.07
1,79,62.44
1,79,61.41
1,79,74.92
1,79,101.9
1,79,90.4
1,79,94.3
1,79,6863.18
1,79,3221.57
1,79,1125.5
1,79,534.98
1,79,327.17
1,79,630.58
1,79,1214.35
1,79,1702.4
2,79,1026.94
2,79,635.51
2,79,442.73
2,79,315
2,79,251
2,79,200.2
2,79,171.13
2,79,159.65
2,79,802.93
2,79,3172.42
2,79,1091.78
2,79,682.23
2,79,459.54
2,79,363.87
2,79,320.22
2,79,291.05
2,79,495.69
2,79,350.33
2,79,261.76
2,79,227.85
2,79,223.95
2,79,478.07
2,79,492.53
2,79,393.71
2,79,280.97
2,79,231.12
2,79,208.95
2,79,197.84
3,79,185.37
3,79,174.29
3,79,165.69
3,79,162.1
3,79,276.66
3,79,539.94
3,79,324.06
3,79,252.32
3,79,216.19
3,79,189.93
3,79,169.16
3,79,165.51
3,79,189.41
3,79,173.67
3,79,146.81
3,79,143.75
3,79,166.9
3,79,179.41
3,79,154.16
3,79,126.86
3,79,109.25
3,79,105.7
3,79,103.04
3,79,110.11
3,79,97.52
3,79,87.11
3,79,84.42
3,79,81.99
3,79,80.28
3,79,80.59
3,79,82.33
4,79,88.35
4,79,92.44
4,79,87.97
4,79,83.25
4,79,79.41
4,79,77.63
4,79,78.01
4,79,77.17
4,79,120.18
4,79,491.04
4,79,198.36
4,79,127.13
4,79,97.98
4,79,87.02
4,79,83.32
4,79,97.86
4,79,132.17
4,79,131.8
4,79,114.86
4,79,99.72
4,79,92.39
4,79,85
4,79,80.55
4,79,78.04
4,79,76.83
4,79,75.1
4,79,75.17
4,79,185.61
4,79,165.7
4,79,110.61
5,79,89.58
5,79,82.4
5,79,79.38
5,79,80.25
5,79,76.86
5,79,101.85
5,79,120.31
5,79,101.93
5,79,87.65
5,79,74.24
5,79,67.53
5,79,62.94
5,79,54.26
5,79,57.69
5,79,61.81
5,79,60.64
5,79,59.74
5,79,54.18
5,79,47.35
5,79,44.64
5,79,44.72
5,79,43.98
5,79,40.37
5,79,46.31
5,79,50.11
5,79,45.55
5,79,45.31
5,79,50.22
5,79,37.34
5,79,36.99
5,79,34.08
6,79,28.38
6,79,30.65
6,79,31.45
6,79,29.34
6,79,30.65
6,79,33.87
6,79,50.84
6,79,60.48
6,79,59.46
6,79,49.24
6,79,41.1
6,79,37.67
6,79,39.41
6,79,30.95
6,79,24.52
6,79,26.54
6,79,24.86
6,79,27.37
6,79,32.99
6,79,64.73
6,79,510.22
6,79,794.17
6,79,248.73
6,79,151.7
6,79,116.53
6,79,99.97
6,79,87.53
6,79,80.79
6,79,72.16
6,79,64.27
7,79,54.93
7,79,45.94
7,79,42.8
7,79,39.22
7,79,33.6
7,79,29.36
7,79,37.8
7,79,37.21
7,79,42.72
7,79,34.48
7,79,33.46
7,79,31.26
7,79,29.72
7,79,27.9
7,79,30.65
7,79,30.39
7,79,28.18
7,79,28.09
7,79,32.56
7,79,36.11
7,79,34.74
7,79,44.42
7,79,40.91
7,79,36.51
7,79,31.36
7,79,30.6
7,79,32.43
7,79,27.91
7,79,30.65
7,79,58.3
7,79,203.37
8,79,107.69
8,79,76.97
8,79,63.24
8,79,47.46
8,79,41.84
8,79,53.14
8,79,48.86
8,79,51.17
8,79,50.16
8,79,40.89
8,79,35.95
8,79,33.09
8,79,28.77
8,79,27.96
8,79,25.71
8,79,24.89
8,79,27.11
8,79,26.09
8,79,29.88
8,79,28.76
8,79,25.34
8,79,26.16
8,79,23.25
8,79,21.77
8,79,18.9
8,79,19.34
8,79,21.62
8,79,27.05
8,79,21.45
8,79,21.69
8,79,22.72
9,79,22.75
9,79,18.09
9,79,18.04
9,79,18.04
9,79,19
9,79,21.57
9,79,21.38
9,79,17.28
9,79,15.29
9,79,18.04
9,79,17.89
9,79,15.47
9,79,12.53
9,79,11.9
9,79,12.07
9,79,12.61
9,79,11.84
9,79,12.27
9,79,19.39
9,79,93.46
9,79,94.83
9,79,62.59
9,79,40.27
9,79,29.78
9,79,24.22
9,79,22.47
9,79,21.32
9,79,18.71
9,79,19.06
9,79,19.02
10,79,17.7
10,79,14.97
10,79,12.84
10,79,14.1
10,79,31.28
10,79,57.56
10,79,65.87
10,79,40.33
10,79,30.18
10,79,29.34
10,79,24.33
10,79,25.51
10,79,21.52
10,79,15.11
10,79,12.54
10,79,12.54
10,79,12.54
10,79,12.54
10,79,12.54
10,79,13.99
10,79,22.59
10,79,18.82
10,79,21.11
10,79,21.57
10,79,23.84
10,79,47.64
10,79,99.19
10,79,77.55
10,79,49.2
10,79,26.4
10,79,18.53
11,79,17.05
11,79,18.42
11,79,15.94
11,79,13.08
11,79,12.68
11,79,11.69
11,79,10.88
11,79,10.54
11,79,12.54
11,79,12.84
11,79,15.48
11,79,41.5
11,79,90.32
11,79,84.96
11,79,53.25
11,79,36.68
11,79,26.97
11,79,91.81
11,79,68.48
11,79,33.26
11,79,49.06
11,79,80.35
11,79,60.57
11,79,42.76
11,79,27.66
11,79,25.2
11,79,22.07
11,79,21.57
11,79,21.57
11,79,21.57
12,79,21.57
12,79,24.13
12,79,21.7
12,79,18.35
12,79,15.41
12,79,14.73
12,79,12.56
12,79,10.67
12,79,10.42
12,79,10.42
12,79,10.42
12,79,10.19
12,79,8.85
12,79,8.64
12,79,8.64
12,79,8.64
12,79,8.32
12,79,6.57
12,79,6.3
12,79,11.92
12,79,107.74
12,79,65.48
12,79,33.64
12,79,30.01
12,79,25.29
12,79,19.35
12,79,20.51
12,79,24.22
12,79,29.42
12,79,21.62
12,79,17.57
1,80,17.23
1,80,16.98
1,80,13.69
1,80,12.26
1,80,11.12
1,80,16.09
1,80,20.04
1,80,95.42
1,80,193.62
1,80,153.53
1,80,148.2
1,80,90.63
1,80,66.14
1,80,58.25
1,80,49.23
1,80,33.91
1,80,25.79
1,80,22.07
1,80,21.57
1,80,21.57
1,80,21.11
1,80,18.89
1,80,20.65
1,80,18.46
1,80,18.04
1,80,18.46
1,80,21.11
1,80,22.07
1,80,27.12
1,80,45.69
1,80,45.95
2,80,38.94
2,80,35.24
2,80,28.41
2,80,26.33
2,80,33.16
2,80,76.56
2,80,157.11
2,80,119.28
2,80,88.52
2,80,2550.9
2,80,1060.35
2,80,587.86
2,80,573.44
2,80,324.77
2,80,215.18
2,80,159.7
2,80,131.07
2,80,114.55
2,80,107.06
2,80,105.27
2,80,99.24
2,80,92.67
2,80,86.47
2,80,80.64
2,80,75.14
2,80,80.65
2,80,1205
2,80,1427.75
2,80,714.27
3,80,370.18
3,80,231.96
3,80,181.22
3,80,149.61
3,80,130.16
3,80,114.55
3,80,106.21
3,80,99.24
3,80,92.67
3,80,84.06
3,80,71.88
3,80,75.88
3,80,80.12
3,80,75.57
3,80,70.48
3,80,64.56
3,80,61.87
3,80,55.03
3,80,45.05
3,80,45.07
3,80,44.63
3,80,37.46
3,80,34.14
3,80,30.72
3,80,29.04
3,80,28.36
3,80,30.35
3,80,27.03
3,80,25.8
3,80,25.38
3,80,22.08
4,80,21.57
4,80,20.31
4,80,19.06
4,80,22.5
4,80,21.13
4,80,20.27
4,80,19.88
4,80,21.14
4,80,16.58
4,80,15.91
4,80,18.04
4,80,15.34
4,80,19.62
4,80,21.3
4,80,21.1
4,80,27.37
4,80,34.87
4,80,43.22
4,80,43.15
4,80,38.88
4,80,37.83
4,80,35.48
4,80,36.09
4,80,33.96
4,80,29.65
4,80,26.34
4,80,26.33
4,80,26.98
4,80,27.16
4,80,24.09
5,80,22.28
5,80,25.74
5,80,40.18
5,80,115.09
5,80,164.18
5,80,235.86
5,80,5347.89
5,80,5941.83
5,80,4033.24
5,80,1367.13
5,80,733.25
5,80,486.3
5,80,330.82
5,80,247.49
5,80,212.86
5,80,177.21
5,80,158.87
5,80,145.55
5,80,131.66
5,80,122.38
5,80,109.57
5,80,101.79
5,80,115.71
5,80,193.08
5,80,161.48
5,80,131.29
5,80,134.31
5,80,221.27
5,80,3974.86
5,80,969.92
5,80,536.58
6,80,377.07
6,80,302.7
6,80,244.52
6,80,203.65
6,80,186.88
6,80,169.74
6,80,159.18
6,80,151.32
6,80,143.79
6,80,139.49
6,80,133.85
6,80,115.63
6,80,105.29
6,80,108.92
6,80,106.65
6,80,101.79
6,80,120.07
6,80,115.01
6,80,98.03
6,80,92.77
6,80,92.83
6,80,88.79
6,80,86.43
6,80,85.62
6,80,83.11
6,80,86.01
6,80,86.36
6,80,87.12
6,80,80.76
6,80,75.96
7,80,73.04
7,80,72.43
7,80,70.01
7,80,65.85
7,80,65.13
7,80,63.34
7,80,56.67
7,80,56.04
7,80,60.25
7,80,55.56
7,80,51.65
7,80,51.72
7,80,51.87
7,80,55.85
7,80,55.77
7,80,55.57
7,80,48.56
7,80,46.8
7,80,43.84
7,80,43.28
7,80,41.17
7,80,37.83
7,80,39.69
7,80,34.88
7,80,37.72
7,80,58.31
7,80,79.97
7,80,85.06
7,80,78.78
7,80,73.94
7,80,87.28
8,80,151.82
8,80,117.98
8,80,88.66
8,80,71.87
8,80,65.76
8,80,56.13
8,80,48.46
8,80,46.78
8,80,41.93
8,80,36.84
8,80,34.42
8,80,35.94
8,80,36.84
8,80,36.84
8,80,36.83
8,80,29.89
8,80,26.64
8,80,26.33
8,80,33.15
8,80,59.7
8,80,77.49
8,80,82.03
8,80,68.32
8,80,57.44
8,80,55.6
8,80,44.86
8,80,35.7
8,80,31.85
8,80,26.81
8,80,23.39
8,80,23.81
9,80,24.12
9,80,21.84
9,80,19.23
9,80,16.68
9,80,16.49
9,80,16.67
9,80,16.91
9,80,15.09
9,80,15.19
9,80,13.33
9,80,11.26
9,80,10.61
9,80,9.82
9,80,10.4
9,80,11.41
9,80,10.56
9,80,10.56
9,80,9.78
9,80,6.88
9,80,7.12
9,80,7.45
9,80,8.21
9,80,7.73
9,80,7.52
9,80,6.92
9,80,6.54
9,80,6.51
9,80,5.07
9,80,4.73
9,80,4.19
10,80,3.68
10,80,3.46
10,80,3.46
10,80,3.56
10,80,2.73
10,80,3
10,80,3.45
10,80,2.87
10,80,3.19
10,80,5.05
10,80,5.6
10,80,6.33
10,80,8.86
10,80,23.2
10,80,17.77
10,80,15.27
10,80,16.58
10,80,15.08
10,80,14.66
10,80,16
10,80,17.26
10,80,16.28
10,80,14.19
10,80,10.97
10,80,11.4
10,80,17.59
10,80,91.87
10,80,82.86
10,80,53.46
10,80,29.73
10,80,21.06
11,80,18.26
11,80,14.85
11,80,12.71
11,80,11.27
11,80,7.73
11,80,9.98
11,80,9.98
11,80,6.88
11,80,6.3
11,80,9.27
11,80,9.61
11,80,8.32
11,80,6.57
11,80,6.3
11,80,6.3
11,80,6.06
11,80,4.6
11,80,3.45
11,80,3.3
11,80,3.3
11,80,3.3
11,80,3.3
11,80,3.18
11,80,2.48
11,80,2.38
11,80,2.48
11,80,3.32
11,80,6.08
11,80,7.19
11,80,5.86
12,80,3.49
12,80,2.59
12,80,5.36
12,80,165.59
12,80,125.11
12,80,76.43
12,80,343.32
12,80,274.13
12,80,117.9
12,80,76.74
12,80,52.65
12,80,37.38
12,80,30.12
12,80,22.61
12,80,23.84
12,80,44.4
12,80,64.25
12,80,72.41
12,80,46.32
12,80,35.68
12,80,25.93
12,80,18.92
12,80,17.65
12,80,15.41
12,80,15.06
12,80,14.73
12,80,12.84
12,80,12.54
12,80,46.11
12,80,232.34
12,80,221.43
1,81,2145.34
1,81,2971.84
1,81,873.07
1,81,424.37
1,81,277.88
1,81,205.53
1,81,161.5
1,81,137.53
1,81,123.4
1,81,121.34
1,81,120.35
1,81,112.65
1,81,100.1
1,81,92.67
1,81,86.47
1,81,80.64
1,81,75.14
1,81,70.56
1,81,69.92
1,81,68.7
1,81,61.62
1,81,59.27
1,81,52.29
1,81,51.17
1,81,50.14
1,81,44.17
1,81,42.34
1,81,37.25
1,81,36.43
1,81,36.43
1,81,37.25
2,81,41.45
2,81,37.25
2,81,36.43
2,81,37.37
2,81,215.21
2,81,251.32
2,81,421.96
2,81,860.19
2,81,566.92
2,81,271.68
2,81,182.68
2,81,140.31
2,81,139.9
2,81,423.76
2,81,19528.92
2,81,18823.31
2,81,6510.47
2,81,1854.97
2,81,1024.95
2,81,866.61
2,81,1038.73
2,81,982.44
2,81,6790.31
2,81,1155.35
2,81,761.03
2,81,624.73
2,81,525.24
2,81,638.25
3,81,1126.74
3,81,829.54
3,81,599.48
3,81,479.71
3,81,407.42
3,81,351.9
3,81,306.5
3,81,284.16
3,81,265.5
3,81,253.39
3,81,238.4
3,81,218.12
3,81,202.84
3,81,198.64
3,81,184.54
3,81,173.03
3,81,162.92
3,81,157.1
3,81,147.61
3,81,140.85
3,81,139.99
3,81,134.04
3,81,128.92
3,81,118.72
3,81,112.79
3,81,106.08
3,81,103.18
3,81,109.02
3,81,105.17
3,81,103.36
3,81,112.03
4,81,146.28
4,81,287.44
4,81,347.28
4,81,3420.21
4,81,3512.42
4,81,735.51
4,81,2171.11
4,81,5325.88
4,81,2393.94
4,81,974.09
4,81,667.47
4,81,501.36
4,81,398.31
4,81,312.8
4,81,261.64
4,81,226.17
4,81,207.1
4,81,193.58
4,81,180.89
4,81,173.8
4,81,160.41
4,81,149.4
4,81,143.07
4,81,137.42
4,81,129.19
4,81,122.09
4,81,114.91
4,81,110.73
4,81,102.77
4,81,97.17
5,81,90.29
5,81,89.57
5,81,89.57
5,81,89.57
5,81,88.87
5,81,84.72
5,81,84.04
5,81,84.04
5,81,83.38
5,81,79.44
5,81,78.8
5,81,78.8
5,81,78.8
5,81,88.26
5,81,123.5
5,81,138.33
5,81,148.66
5,81,137.07
5,81,124.42
5,81,114.16
5,81,741.41
5,81,3941.52
5,81,839.08
5,81,466.53
5,81,349.69
5,81,272.46
5,81,235.59
5,81,202.98
5,81,185.5
5,81,176.78
5,81,170.23
6,81,1880.42
6,81,1408
6,81,734.05
6,81,556.65
6,81,440.2
6,81,375.64
6,81,326.62
6,81,296.94
6,81,257.79
6,81,225.97
6,81,215.18
6,81,199.87
6,81,171.29
6,81,156.02
6,81,150.07
6,81,153.43
6,81,148.43
6,81,141.94
6,81,135.67
6,81,129.19
6,81,122.09
6,81,115.75
6,81,129.59
6,81,123.72
6,81,121.14
6,81,115.75
6,81,114.86
6,81,114
6,81,108.88
6,81,107.22
7,81,101.6
7,81,95.45
7,81,89.61
7,81,84.08
7,81,78.83
7,81,73.86
7,81,69.71
7,81,73.47
7,81,75.02
7,81,69.22
7,81,68.89
7,81,65.16
7,81,63.71
7,81,59.5
7,81,59.78
7,81,56.39
7,81,56.39
7,81,55.64
7,81,62.98
7,81,71.44
7,81,82.51
7,81,134.49
7,81,190.61
7,81,187.58
7,81,167.18
7,81,156.43
7,81,137.76
7,81,115.39
7,81,106.29
7,81,93.68
7,81,87.64
8,81,88.88
8,81,86
8,81,85.07
8,81,84.78
8,81,78.5
8,81,73.95
8,81,69.2
8,81,67.56
8,81,66.39
8,81,62.22
8,81,58.24
8,81,53.66
8,81,54.64
8,81,61.85
8,81,60.66
8,81,62.41
8,81,58.83
8,81,58.73
8,81,48.81
8,81,46.59
8,81,46.56
8,81,41.49
8,81,37.24
8,81,40.8
8,81,64.33
8,81,130.54
8,81,171.86
8,81,129.75
8,81,95.84
8,81,76.61
8,81,66.37
9,81,55.37
9,81,49.42
9,81,46.91
9,81,45.41
9,81,45.97
9,81,58.95
9,81,56.02
9,81,52.36
9,81,45.78
9,81,44.41
9,81,41.55
9,81,39.71
9,81,39.71
9,81,39.71
9,81,34.93
9,81,30.79
9,81,30.34
9,81,28.75
9,81,25.53
9,81,25.52
9,81,25.17
9,81,23.8
9,81,24.15
9,81,24.15
9,81,21.04
9,81,17.13
9,81,16.31
9,81,13.91
9,81,12.1
9,81,11.85
10,81,12.38
10,81,11.45
10,81,11.58
10,81,12.81
10,81,13.48
10,81,14.06
10,81,16.78
10,81,16.97
10,81,15.35
10,81,14.2
10,81,13.68
10,81,12.73
10,81,12.64
10,81,12.04
10,81,11.85
10,81,12.51
10,81,12.75
10,81,11.85
10,81,12.97
10,81,14.43
10,81,13.52
10,81,10.93
10,81,10.47
10,81,10.07
10,81,10.14
10,81,10.47
10,81,9.16
10,81,7.94
10,81,8.64
10,81,8.64
10,81,7.94
11,81,8.64
11,81,30.88
11,81,266.86
11,81,327.19
11,81,404.3
11,81,202.75
11,81,134.77
11,81,94.75
11,81,70.82
11,81,61.08
11,81,50.2
11,81,65.99
11,81,321.3
11,81,489.84
11,81,199.23
11,81,317.13
11,81,542.47
11,81,245.13
11,81,166.52
11,81,148.59
11,81,420.49
11,81,365.54
11,81,229.34
11,81,177.33
11,81,703.21
11,81,606.09
11,81,381.69
11,81,260.23
11,81,211.8
11,81,919.88
12,81,2086.14
12,81,599.2
12,81,6266.21
12,81,7417.89
12,81,1178.05
12,81,684.75
12,81,477.62
12,81,363.78
12,81,293.17
12,81,259.54
12,81,440.27
12,81,324.39
12,81,236.11
12,81,202.13
12,81,186.32
12,81,184.42
12,81,199.5
12,81,467.41
12,81,386.52
12,81,264.25
12,81,221.7
12,81,190.44
12,81,168
12,81,153.91
12,81,171.15
12,81,1555.78
12,81,551.61
12,81,319.16
12,81,237.69
12,81,308.21
12,81,252.31
1,82,185.4
1,82,161.1
1,82,146.24
1,82,130.24
1,82,111.79
1,82,104.1
1,82,91.39
1,82,98.18
1,82,302.43
1,82,185.65
1,82,127.75
1,82,104.25
1,82,108.21
1,82,100.78
1,82,82.44
1,82,71.49
1,82,169.67
1,82,346.52
1,82,411.01
1,82,8666.22
1,82,35924.55
1,82,58087.72
1,82,8492.19
1,82,3714.07
1,82,2233.45
1,82,1733.58
1,82,2624.52
1,82,1857.59
1,82,1372.42
1,82,1297.54
1,82,1079.6
2,82,849.34
2,82,743.35
2,82,645.03
2,82,546.14
2,82,483.57
2,82,450.77
2,82,434.6
2,82,417.4
2,82,381.26
2,82,344.42
2,82,311.57
2,82,288.8
2,82,270.97
2,82,273.53
2,82,309.01
2,82,315.7
2,82,279.94
2,82,251.68
2,82,239.27
2,82,229.37
2,82,213.34
2,82,218.13
2,82,205.72
2,82,237.72
2,82,2563.83
2,82,1608.08
2,82,953.6
2,82,1709.42
3,82,800.99
3,82,2785.03
3,82,7183.98
3,82,5146.61
3,82,2642.07
3,82,2960.13
3,82,3425.99
3,82,1578.37
3,82,1099.49
3,82,864.79
3,82,1140.25
3,82,1063.56
3,82,735.44
3,82,569.41
3,82,6249.34
3,82,3369.13
3,82,1787.92
3,82,1637.84
3,82,1484.36
3,82,2319.55
3,82,1884.74
3,82,1275.41
3,82,838.57
3,82,675.86
3,82,571.46
3,82,514.78
3,82,467.25
3,82,425.34
3,82,394.49
3,82,366.01
3,82,460.82
4,82,576.45
4,82,453.67
4,82,399.18
4,82,347.18
4,82,314.32
4,82,299.41
4,82,288.74
4,82,278.48
4,82,267.28
4,82,249.33
4,82,232.23
4,82,243.27
4,82,1586.84
4,82,790.6
4,82,464.43
4,82,507.08
4,82,354.83
4,82,285.11
4,82,266.08
4,82,241.29
4,82,223.48
4,82,213.91
4,82,205.68
4,82,197.67
4,82,190.85
4,82,188.94
4,82,183.28
4,82,181.42
4,82,175.93
4,82,174.12
5,82,168.79
5,82,167.91
5,82,167.04
5,82,161.87
5,82,161.01
5,82,185.7
5,82,162.97
5,82,138.95
5,82,135.55
5,82,135.55
5,82,133.26
5,82,129.11
5,82,122.86
5,82,118.82
5,82,129.75
5,82,137.97
5,82,167.89
5,82,151.21
5,82,139.94
5,82,130.54
5,82,117.87
5,82,105.93
5,82,103.9
5,82,106.47
5,82,131.07
5,82,142.76
5,82,118.36
5,82,125.09
5,82,165.41
5,82,1401.12
5,82,986.59
6,82,303.6
6,82,210.56
6,82,171.96
6,82,146.49
6,82,138.8
6,82,132.78
6,82,121.51
6,82,110.11
6,82,109.92
6,82,112.12
6,82,120.74
6,82,123.54
6,82,109.09
6,82,98.18
6,82,97.58
6,82,98.5
6,82,96.95
6,82,92.76
6,82,87.25
6,82,83.7
6,82,78.92
6,82,77.23
6,82,76.34
6,82,79
6,82,83.51
6,82,85.55
6,82,82.08
6,82,76.47
6,82,74.44
6,82,74.26
7,82,75.13
7,82,73.75
7,82,74.76
7,82,74.04
7,82,75.71
7,82,68.78
7,82,64.74
7,82,61.34
7,82,64.24
7,82,68.48
7,82,61.29
7,82,63.55
7,82,67.98
7,82,81.13
7,82,90.49
7,82,88.51
7,82,88.35
7,82,78.41
7,82,72.08
7,82,66.35
7,82,59.2
7,82,62.21
7,82,63.73
7,82,66.86
7,82,71.13
7,82,68.19
7,82,66.65
7,82,64.86
7,82,57.8
7,82,48.68
7,82,42.42
8,82,34.82
8,82,35.3
8,82,39.52
8,82,46.59
8,82,44.52
8,82,41.51
8,82,43.46
8,82,44.4
8,82,48.41
8,82,57.82
8,82,65.77
8,82,59.38
8,82,57.31
8,82,58.53
8,82,54.5
8,82,50.09
8,82,44.81
8,82,50.36
8,82,68.17
8,82,107.92
8,82,111.53
8,82,93.52
8,82,75.89
8,82,87.79
8,82,95.26
8,82,75.39
8,82,63.32
8,82,54.4
8,82,47.34
8,82,41.99
8,82,41.42
9,82,36.43
9,82,34.66
9,82,33.44
9,82,32.67
9,82,36.98
9,82,70.18
9,82,68.98
9,82,61.7
9,82,64.44
9,82,70.23
9,82,66.78
9,82,56.33
9,82,41.11
9,82,41.35
9,82,41.06
9,82,40.44
9,82,36.66
9,82,36.14
9,82,31.3
9,82,48.05
9,82,96.33
9,82,347.96
9,82,275.92
9,82,158.63
9,82,115.91
9,82,106.47
9,82,105.06
9,82,96.41
9,82,79.33
9,82,69.66
10,82,64.76
10,82,65.42
10,82,65.17
10,82,62.74
10,82,53.52
10,82,46.27
10,82,42.67
10,82,43.56
10,82,48.27
10,82,55.58
10,82,160.26
10,82,142.1
10,82,96.54
10,82,88.47
10,82,83.5
10,82,74.75
10,82,63.07
10,82,49.99
10,82,41.12
10,82,40.33
10,82,35.69
10,82,30.44
10,82,29.02
10,82,32.98
10,82,32.98
10,82,32.53
10,82,30.64
10,82,34.33
10,82,32.77
10,82,32.77
10,82,31.84
11,82,30.11
11,82,23.97
11,82,20.32
11,82,17.18
11,82,14.84
11,82,14.6
11,82,14.3
11,82,12.57
11,82,12.29
11,82,12.29
11,82,12.04
11,82,10.56
11,82,10.32
11,82,10.32
11,82,10.1
11,82,8.84
11,82,8.64
11,82,8.21
11,82,5.89
11,82,5.55
11,82,5.55
11,82,5.27
11,82,3.76
11,82,3.53
11,82,3.53
11,82,3.53
11,82,3.35
11,82,2.37
11,82,2.23
11,82,2.23
12,82,2.68
12,82,2.34
12,82,2.55
12,82,5.53
12,82,9.81
12,82,19.22
12,82,16.36
12,82,15.44
12,82,11.68
12,82,10.23
12,82,12.32
12,82,51.02
12,82,24.8
12,82,20.24
12,82,16.32
12,82,17.57
12,82,12.67
12,82,9.05
12,82,7.2
12,82,11.33
12,82,22.92
12,82,27.37
12,82,26.78
12,82,25.34
12,82,21.61
12,82,18.29
12,82,15.22
12,82,12.91
12,82,10.56
12,82,8.76
12,82,8.64
1,83,29.91
1,83,56.45
1,83,308.97
1,83,390.96
1,83,181.3
1,83,120.37
1,83,84.15
1,83,69.34
1,83,66.12
1,83,68.98
1,83,71.73
1,83,64.03
1,83,51.78
1,83,50.2
1,83,46.29
1,83,47.89
1,83,40.05
1,83,31.95
1,83,26.8
1,83,22.06
1,83,23.03
1,83,18.43
1,83,17.92
1,83,16.08
1,83,17.33
1,83,17.33
1,83,17.33
1,83,17.33
1,83,17.68
1,83,14.64
1,83,12.36
2,83,13.52
2,83,12.86
2,83,12.62
2,83,12.26
2,83,11.15
2,83,11.3
2,83,11.55
2,83,11.15
2,83,10.31
2,83,9.86
2,83,9.75
2,83,10.45
2,83,8.78
2,83,6.2
2,83,6.96
2,83,6.52
2,83,7.21
2,83,6.86
2,83,4.24
2,83,4.14
2,83,3.53
2,83,3.99
2,83,4.27
2,83,4.46
2,83,4.33
2,83,3.5
2,83,4.45
2,83,4.32
3,83,4.11
3,83,4.57
3,83,7.67
3,83,9.33
3,83,10.34
3,83,10.34
3,83,10.87
3,83,11.33
3,83,12.32
3,83,12.29
3,83,10.96
3,83,9.17
3,83,8.96
3,83,7.63
3,83,7.15
3,83,8.64
3,83,8.64
3,83,8.95
3,83,10.04
3,83,14.44
3,83,55.34
3,83,161.52
3,83,79.26
3,83,40.72
3,83,20.57
3,83,14.45
3,83,11.8
3,83,30.06
3,83,30.18
3,83,44.34
3,83,38.59
4,83,25.33
4,83,17.8
4,83,27.74
4,83,772.12
4,83,412.72
4,83,442.75
4,83,188.39
4,83,115.25
4,83,83.78
4,83,68.89
4,83,55.61
4,83,46.43
4,83,36.7
4,83,28.44
4,83,23.84
4,83,22.88
4,83,22.16
4,83,18.53
4,83,15.68
4,83,13.47
4,83,14.56
4,83,15.08
4,83,13.64
4,83,15.21
4,83,19.42
4,83,27.04
4,83,54
4,83,8348.28
4,83,4870.19
4,83,5549.88
5,83,7921.36
5,83,9208.1
5,83,15849.14
5,83,4180.23
5,83,1374.82
5,83,709.57
5,83,479.27
5,83,380.69
5,83,302.96
5,83,258.82
5,83,211.71
5,83,187.62
5,83,172.14
5,83,193.19
5,83,237.47
5,83,196.92
5,83,162.05
5,83,140.85
5,83,134.86
5,83,136.65
5,83,177.03
5,83,7895.08
5,83,9655.49
5,83,5551.11
5,83,2490.22
5,83,1479.79
5,83,1841.25
5,83,7541.09
5,83,2654.21
5,83,1146.46
5,83,709.99
6,83,515.41
6,83,408.45
6,83,345.41
6,83,324.14
6,83,378.88
6,83,287.05
6,83,247.68
6,83,217.76
6,83,189.24
6,83,175.91
6,83,162.24
6,83,147.04
6,83,140.04
6,83,135.09
6,83,125.89
6,83,127.42
6,83,122.64
6,83,2514.42
6,83,6417.22
6,83,1999.47
6,83,3556.07
6,83,91104.67
6,83,23157.46
6,83,4369.27
6,83,2661.9
6,83,2450.31
6,83,1716.47
6,83,1439.39
6,83,1220.2
6,83,1107.12
7,83,1020.57
7,83,906.2
7,83,791.91
7,83,710.32
7,83,678.24
7,83,2760.05
7,83,1488.64
7,83,980.44
7,83,817.16
7,83,731.66
7,83,686.79
7,83,662.21
7,83,621.56
7,83,557.84
7,83,545.42
7,83,518.49
7,83,475.78
7,83,428.31
7,83,437.21
7,83,535.13
7,83,430.05
7,83,378.23
7,83,349.29
7,83,337.48
7,83,314.83
7,83,288.13
7,83,284.9
7,83,302.5
7,83,375.07
7,83,568.49
7,83,384.72
8,83,319.45
8,83,277.11
8,83,255.68
8,83,236.06
8,83,232.74
8,83,231.71
8,83,229.04
8,83,221.53
8,83,211.37
8,83,191.32
8,83,182.8
8,83,175.43
8,83,205.37
8,83,261.07
8,83,281.68
8,83,306.51
8,83,384.11
8,83,926.58
8,83,511.73
8,83,342.45
8,83,261.71
8,83,230.73
8,83,215.26
8,83,218.83
8,83,214.42
8,83,234.22
8,83,565.01
8,83,339.04
8,83,240.44
8,83,205.67
8,83,188.29
9,83,175.13
9,83,170.74
9,83,167.13
9,83,159.68
9,83,156.12
9,83,159.13
9,83,171.82
9,83,167.1
9,83,151.78
9,83,133.12
9,83,122.46
9,83,115.26
9,83,113.09
9,83,122.12
9,83,118.02
9,83,154.88
9,83,157.55
9,83,343.23
9,83,280.96
9,83,182.24
9,83,148.29
9,83,131.71
9,83,114.46
9,83,108.62
9,83,103.73
9,83,95.12
9,83,90.4
9,83,91.91
9,83,91.29
9,83,95.79
10,83,205.81
10,83,154.61
10,83,114.49
10,83,91.18
10,83,106.59
10,83,1626.14
10,83,591.73
10,83,319.61
10,83,220.24
10,83,196.01
10,83,190.43
10,83,260.95
10,83,219.62
